0	0
0	24
0	28
0	52
0	76
0	84
0	96
1	1
1	25
1	29
1	53
1	77
1	85
1	97
2	2
2	26
2	30
2	54
2	78
2	86
2	98
3	3
3	27
3	31
3	55
3	79
3	87
3	99
4	4
4	28
4	32
4	56
4	80
4	88
4	100
5	5
5	29
5	33
5	57
5	81
5	89
5	101
6	6
6	30
6	34
6	58
6	82
6	90
6	102
7	7
7	31
7	35
7	59
7	83
7	91
7	103
8	8
8	32
8	36
8	60
8	84
8	92
8	104
9	9
9	33
9	37
9	61
9	85
9	93
9	105
10	10
10	34
10	38
10	62
10	86
10	94
10	106
11	11
11	35
11	39
11	63
11	87
11	95
11	107
12	12
12	36
12	40
12	64
12	72
12	88
12	108
13	13
13	37
13	41
13	65
13	73
13	89
13	109
14	14
14	38
14	42
14	66
14	74
14	90
14	110
15	15
15	39
15	43
15	67
15	75
15	91
15	111
16	16
16	40
16	44
16	68
16	76
16	92
16	112
17	17
17	41
17	45
17	69
17	77
17	93
17	113
18	18
18	42
18	46
18	70
18	78
18	94
18	114
19	19
19	43
19	47
19	71
19	79
19	95
19	115
20	20
20	24
20	44
20	48
20	72
20	80
20	116
21	21
21	25
21	45
21	49
21	73
21	81
21	117
22	22
22	26
22	46
22	50
22	74
22	82
22	118
23	23
23	27
23	47
23	51
23	75
23	83
23	119
24	4
24	18
24	23
24	27
24	32
24	42
24	46
24	51
24	52
24	56
24	70
24	75
24	80
24	94
24	120
25	0
25	5
25	19
25	28
25	33
25	43
25	47
25	52
25	53
25	57
25	71
25	76
25	81
25	95
25	121
26	1
26	6
26	20
26	24
26	29
26	34
26	44
26	48
26	53
26	54
26	58
26	72
26	77
26	82
26	122
27	2
27	7
27	21
27	25
27	30
27	35
27	45
27	49
27	54
27	55
27	59
27	73
27	78
27	83
27	123
28	3
28	8
28	22
28	26
28	31
28	36
28	46
28	50
28	55
28	56
28	60
28	74
28	79
28	84
28	124
29	4
29	9
29	23
29	27
29	32
29	37
29	47
29	51
29	56
29	57
29	61
29	75
29	80
29	85
29	125
30	0
30	5
30	10
30	24
30	28
30	33
30	38
30	52
30	57
30	58
30	62
30	76
30	81
30	86
30	126
31	1
31	6
31	11
31	25
31	29
31	34
31	39
31	53
31	58
31	59
31	63
31	77
31	82
31	87
31	127
32	2
32	7
32	12
32	26
32	30
32	35
32	40
32	54
32	59
32	60
32	64
32	78
32	83
32	88
32	128
33	3
33	8
33	13
33	27
33	31
33	36
33	41
33	55
33	60
33	61
33	65
33	79
33	84
33	89
33	129
34	4
34	9
34	14
34	28
34	32
34	37
34	42
34	56
34	61
34	62
34	66
34	80
34	85
34	90
34	130
35	5
35	10
35	15
35	29
35	33
35	38
35	43
35	57
35	62
35	63
35	67
35	81
35	86
35	91
35	131
36	6
36	11
36	16
36	30
36	34
36	39
36	44
36	58
36	63
36	64
36	68
36	82
36	87
36	92
36	132
37	7
37	12
37	17
37	31
37	35
37	40
37	45
37	59
37	64
37	65
37	69
37	83
37	88
37	93
37	133
38	8
38	13
38	18
38	32
38	36
38	41
38	46
38	60
38	65
38	66
38	70
38	84
38	89
38	94
38	134
39	9
39	14
39	19
39	33
39	37
39	42
39	47
39	61
39	66
39	67
39	71
39	85
39	90
39	95
39	135
40	10
40	15
40	20
40	24
40	34
40	38
40	43
40	48
40	62
40	67
40	68
40	72
40	86
40	91
40	136
41	11
41	16
41	21
41	25
41	35
41	39
41	44
41	49
41	63
41	68
41	69
41	73
41	87
41	92
41	137
42	12
42	17
42	22
42	26
42	36
42	40
42	45
42	50
42	64
42	69
42	70
42	74
42	88
42	93
42	138
43	13
43	18
43	23
43	27
43	37
43	41
43	46
43	51
43	65
43	70
43	71
43	75
43	89
43	94
43	139
44	0
44	14
44	19
44	28
44	38
44	42
44	47
44	48
44	52
44	66
44	71
44	76
44	90
44	95
44	140
45	1
45	15
45	20
45	24
45	29
45	39
45	43
45	48
45	49
45	53
45	67
45	72
45	77
45	91
45	141
46	2
46	16
46	21
46	25
46	30
46	40
46	44
46	49
46	50
46	54
46	68
46	73
46	78
46	92
46	142
47	3
47	17
47	22
47	26
47	31
47	41
47	45
47	50
47	51
47	55
47	69
47	74
47	79
47	93
47	143
48	4
48	11
48	12
48	32
48	35
48	39
48	40
48	52
48	56
48	60
48	63
48	64
48	80
48	84
48	87
48	88
48	144
49	5
49	12
49	13
49	33
49	36
49	40
49	41
49	53
49	57
49	61
49	64
49	65
49	81
49	85
49	88
49	89
49	145
50	6
50	13
50	14
50	34
50	37
50	41
50	42
50	54
50	58
50	62
50	65
50	66
50	82
50	86
50	89
50	90
50	146
51	7
51	14
51	15
51	35
51	38
51	42
51	43
51	55
51	59
51	63
51	66
51	67
51	83
51	87
51	90
51	91
51	147
52	8
52	15
52	16
52	36
52	39
52	43
52	44
52	56
52	60
52	64
52	67
52	68
52	84
52	88
52	91
52	92
52	148
53	9
53	16
53	17
53	37
53	40
53	44
53	45
53	57
53	61
53	65
53	68
53	69
53	85
53	89
53	92
53	93
53	149
54	10
54	17
54	18
54	38
54	41
54	45
54	46
54	58
54	62
54	66
54	69
54	70
54	86
54	90
54	93
54	94
54	150
55	11
55	18
55	19
55	39
55	42
55	46
55	47
55	59
55	63
55	67
55	70
55	71
55	87
55	91
55	94
55	95
55	151
56	12
56	19
56	20
56	24
56	40
56	43
56	47
56	48
56	60
56	64
56	68
56	71
56	72
56	88
56	92
56	95
56	152
57	13
57	20
57	21
57	24
57	25
57	41
57	44
57	48
57	49
57	61
57	65
57	69
57	72
57	73
57	89
57	93
57	153
58	14
58	21
58	22
58	25
58	26
58	42
58	45
58	49
58	50
58	62
58	66
58	70
58	73
58	74
58	90
58	94
58	154
59	15
59	22
59	23
59	26
59	27
59	43
59	46
59	50
59	51
59	63
59	67
59	71
59	74
59	75
59	91
59	95
59	155
60	0
60	16
60	23
60	27
60	28
60	44
60	47
60	48
60	51
60	52
60	64
60	68
60	72
60	75
60	76
60	92
60	156
61	0
61	1
61	17
61	24
61	28
61	29
61	45
61	49
61	52
61	53
61	65
61	69
61	73
61	76
61	77
61	93
61	157
62	1
62	2
62	18
62	25
62	29
62	30
62	46
62	50
62	53
62	54
62	66
62	70
62	74
62	77
62	78
62	94
62	158
63	2
63	3
63	19
63	26
63	30
63	31
63	47
63	51
63	54
63	55
63	67
63	71
63	75
63	78
63	79
63	95
63	159
64	3
64	4
64	20
64	24
64	27
64	31
64	32
64	48
64	52
64	55
64	56
64	68
64	72
64	76
64	79
64	80
64	160
65	4
65	5
65	21
65	25
65	28
65	32
65	33
65	49
65	53
65	56
65	57
65	69
65	73
65	77
65	80
65	81
65	161
66	5
66	6
66	22
66	26
66	29
66	33
66	34
66	50
66	54
66	57
66	58
66	70
66	74
66	78
66	81
66	82
66	162
67	6
67	7
67	23
67	27
67	30
67	34
67	35
67	51
67	55
67	58
67	59
67	71
67	75
67	79
67	82
67	83
67	163
68	0
68	7
68	8
68	28
68	31
68	35
68	36
68	48
68	52
68	56
68	59
68	60
68	76
68	80
68	83
68	84
68	164
69	1
69	8
69	9
69	29
69	32
69	36
69	37
69	49
69	53
69	57
69	60
69	61
69	77
69	81
69	84
69	85
69	165
70	2
70	9
70	10
70	30
70	33
70	37
70	38
70	50
70	54
70	58
70	61
70	62
70	78
70	82
70	85
70	86
70	166
71	3
71	10
71	11
71	31
71	34
71	38
71	39
71	51
71	55
71	59
71	62
71	63
71	79
71	83
71	86
71	87
71	167
72	15
72	21
72	23
72	25
72	27
72	43
72	49
72	51
72	67
72	69
72	71
72	73
72	75
72	91
72	93
72	168
73	0
73	16
73	22
73	26
73	28
73	44
73	48
73	50
73	52
73	68
73	70
73	74
73	76
73	92
73	94
73	169
74	1
74	17
74	23
74	27
74	29
74	45
74	49
74	51
74	53
74	69
74	71
74	75
74	77
74	93
74	95
74	170
75	0
75	2
75	18
75	28
75	30
75	46
75	48
75	50
75	52
75	54
75	70
75	72
75	76
75	78
75	94
75	171
76	1
76	3
76	19
76	29
76	31
76	47
76	49
76	51
76	53
76	55
76	71
76	73
76	77
76	79
76	95
76	172
77	2
77	4
77	20
77	24
77	30
77	32
77	48
77	50
77	52
77	54
77	56
77	72
77	74
77	78
77	80
77	173
78	3
78	5
78	21
78	25
78	31
78	33
78	49
78	51
78	53
78	55
78	57
78	73
78	75
78	79
78	81
78	174
79	4
79	6
79	22
79	26
79	32
79	34
79	50
79	52
79	54
79	56
79	58
79	74
79	76
79	80
79	82
79	175
80	5
80	7
80	23
80	27
80	33
80	35
80	51
80	53
80	55
80	57
80	59
80	75
80	77
80	81
80	83
80	176
81	0
81	6
81	8
81	28
81	34
81	36
81	52
81	54
81	56
81	58
81	60
81	76
81	78
81	82
81	84
81	177
82	1
82	7
82	9
82	29
82	35
82	37
82	53
82	55
82	57
82	59
82	61
82	77
82	79
82	83
82	85
82	178
83	2
83	8
83	10
83	30
83	36
83	38
83	54
83	56
83	58
83	60
83	62
83	78
83	80
83	84
83	86
83	179
84	3
84	9
84	11
84	31
84	37
84	39
84	55
84	57
84	59
84	61
84	63
84	79
84	81
84	85
84	87
84	180
85	4
85	10
85	12
85	32
85	38
85	40
85	56
85	58
85	60
85	62
85	64
85	80
85	82
85	86
85	88
85	181
86	5
86	11
86	13
86	33
86	39
86	41
86	57
86	59
86	61
86	63
86	65
86	81
86	83
86	87
86	89
86	182
87	6
87	12
87	14
87	34
87	40
87	42
87	58
87	60
87	62
87	64
87	66
87	82
87	84
87	88
87	90
87	183
88	7
88	13
88	15
88	35
88	41
88	43
88	59
88	61
88	63
88	65
88	67
88	83
88	85
88	89
88	91
88	184
89	8
89	14
89	16
89	36
89	42
89	44
89	60
89	62
89	64
89	66
89	68
89	84
89	86
89	90
89	92
89	185
90	9
90	15
90	17
90	37
90	43
90	45
90	61
90	63
90	65
90	67
90	69
90	85
90	87
90	91
90	93
90	186
91	10
91	16
91	18
91	38
91	44
91	46
91	62
91	64
91	66
91	68
91	70
91	86
91	88
91	92
91	94
91	187
92	11
92	17
92	19
92	39
92	45
92	47
92	63
92	65
92	67
92	69
92	71
92	87
92	89
92	93
92	95
92	188
93	12
93	18
93	20
93	24
93	40
93	46
93	48
93	64
93	66
93	68
93	70
93	72
93	88
93	90
93	94
93	189
94	13
94	19
94	21
94	25
94	41
94	47
94	49
94	65
94	67
94	69
94	71
94	73
94	89
94	91
94	95
94	190
95	14
95	20
95	22
95	24
95	26
95	42
95	48
95	50
95	66
95	68
95	70
95	72
95	74
95	90
95	92
95	191
96	8
96	13
96	14
96	36
96	37
96	41
96	42
96	56
96	60
96	65
96	66
96	84
96	89
96	90
96	192
97	9
97	14
97	15
97	37
97	38
97	42
97	43
97	57
97	61
97	66
97	67
97	85
97	90
97	91
97	193
98	10
